#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.518000000000000000e+03	1.255276198677880711e+04	1.115519787261241902e+01	1.174242473811079799e+04	3.345165586235941078e+02	6.057698619731350514e-02	5.972628239283098335e-03	4.031093552821502501e-01	3.423929380825174729e-02	7.988342857142859543e+01	3.453271049914145863e+01	2.279229272118436711e+01	1.010325192121828763e+01	6.062459999998282001e-02	4.858082770422559871e-01	4.033999999999999808e-01	8.906465523507489657e-02	7.988342857142859543e+01	3.552765770076501961e-01	2.441914985093476126e-02	1.325168794544840344e-03	2.892772464316981790e-02	0.000000000000000000e+00
1.519000000000000000e+03	1.259371345339842446e+04	1.152420309555830968e+01	1.177699365123256030e+04	3.227716060667458464e+02	7.237155516345504525e-02	6.748291992229101845e-03	4.027221516508991961e-01	3.371720185116190704e-02	7.977114285714290531e+01	3.409876283561487753e+01	2.273861304397769345e+01	9.974228947478717799e+00	7.239929999997229970e-02	4.801845135714949975e-01	4.030000000000000249e-01	8.892640041013259722e-02	7.977114285714290531e+01	3.515511278906887638e-01	2.914562841374835830e-02	1.312335772267494505e-03	2.844133774023973465e-02	0.000000000000000000e+00
1.520000000000000000e+03	1.262802391621652168e+04	1.172620110678122707e+01	1.181215374142006112e+04	3.492372878619905805e+02	7.329844907514276864e-02	6.715215176035475332e-03	4.024348577365071122e-01	3.321754334320758256e-02	7.965428571428570592e+01	3.374439585826629440e+01	2.268350508126309251e+01	9.866604822527211383e+00	7.329979999997249251e-02	4.750853902685396313e-01	4.027000000000000024e-01	8.878814558519029787e-02	7.965428571428570592e+01	3.486941007511201174e-01	2.949785092586169194e-02	1.258474208102063237e-03	2.654581176721644217e-02	0.000000000000000000e+00
1.521000000000000000e+03	1.266192469097171852e+04	1.175116196648198397e+01	1.184982446736241036e+04	3.429329697984945824e+02	7.071363023614400667e-02	6.595053054145600356e-03	4.020476083240635545e-01	3.272424473036571191e-02	7.953414285714289633e+01	3.346591484374337711e+01	2.262778791985647331e+01	9.779920032498043980e+00	7.068880000002764064e-02	4.699196453791364969e-01	4.022999999999999909e-01	8.864989076024799852e-02	7.953414285714289633e+01	3.458700704001682058e-01	2.843024591235388324e-02	1.338696918715538654e-03	2.750441924134953628e-02	0.000000000000000000e+00
1.522000000000000000e+03	1.269709849858079906e+04	1.160953560063073731e+01	1.188618226104003952e+04	3.272697237424872583e+02	6.984859244651718535e-02	6.861214465539573065e-03	4.016603344674239406e-01	3.224622445715379093e-02	7.941228571428570149e+01	3.311128007357991265e+01	2.257166211991625460e+01	9.671683956006592808e+00	6.979760000001533626e-02	4.646214167089185443e-01	4.018999999999999795e-01	8.851163593530569917e-02	7.941228571428570149e+01	3.429388185281834756e-01	2.805540900414687372e-02	1.601617024878461545e-03	2.818962204504467037e-02	0.000000000000000000e+00
1.523000000000000000e+03	1.273274224912644968e+04	1.140503211360987912e+01	1.192165630884394704e+04	3.165000228958079447e+02	6.799444053203775040e-02	7.223800759957660876e-03	4.012730361654434086e-01	3.178404632749388947e-02	7.928985714285710173e+01	3.241765141737090516e+01	2.251545700892302193e+01	9.467864641545308046e+00	6.791850000001886656e-02	4.592104174422639851e-01	4.015000000000000235e-01	8.837338111036341370e-02	7.928985714285710173e+01	3.399671847696156823e-01	2.728433559466147615e-02	1.926604806778850487e-03	2.722292066792291604e-02	0.000000000000000000e+00
1.524000000000000000e+03	1.276939331568918715e+04	1.137190118979169462e+01	1.195839006023669572e+04	3.337335326755093092e+02	8.505119727483372027e-02	8.476650570605006457e-03	4.008857134169769854e-01	3.133828416402145017e-02	7.916814285714289667e+01	3.178070835975636754e+01	2.245954160371957187e+01	9.280301937712961191e+00	8.494769999998652565e-02	4.532307080820412448e-01	4.011000000000000121e-01	8.823512628542111436e-02	7.916814285714289667e+01	3.369102924289592016e-01	3.409580989648976213e-02	2.100442425690465624e-03	2.799467348993097890e-02	0.000000000000000000e+00
1.525000000000000000e+03	1.279872243275770234e+04	1.155261423482122041e+01	1.199411114126161556e+04	2.940558442419041967e+02	7.590140015984543631e-02	7.065129905739894398e-03	4.004983662208797535e-01	3.090951956196761122e-02	7.904814285714290634e+01	3.123923763219198690e+01	2.240420167830620812e+01	9.119992549380986802e+00	7.580439999998134226e-02	4.474539587479212099e-01	4.007000000000000006e-01	8.809687146047881501e-02	7.904814285714290634e+01	3.344637683606974110e-01	3.039838675789531888e-02	1.573661561421709973e-03	2.884633788386646233e-02	0.000000000000000000e+00
1.526000000000000000e+03	1.283161891532318805e+04	1.179638181919812290e+01	1.202877758675726000e+04	3.048577450314649013e+02	9.329239258201159346e-02	8.272932612107514183e-03	4.001109945760066289e-01	3.049833927057874275e-02	7.893085714285710708e+01	3.079363542985941393e+01	2.234956294918015374e+01	8.988440635930379230e+00	9.316769999998086860e-02	4.419124624644087951e-01	4.002999999999999892e-01	8.795861663553651566e-02	7.893085714285710708e+01	3.325464219418573508e-01	3.732731198236392128e-02	1.675754788261135837e-03	2.650850483825800685e-02	0.000000000000000000e+00
1.527000000000000000e+03	1.285840895047151207e+04	1.193849393314265228e+01	1.206650132885820130e+04	3.282598022868103271e+02	9.625594130296574735e-02	8.333355075569703896e-03	3.998235543698049899e-01	3.011286040483225276e-02	7.881714285714289758e+01	3.040586295781426429e+01	2.229592863684206350e+01	8.871065171251888870e+00	9.612229999999044594e-02	4.370123124728876318e-01	4.000000000000000222e-01	8.782036181059421631e-02	7.881714285714289758e+01	3.311262985003328163e-01	3.848539258096308341e-02	1.613583184152334255e-03	2.576391782419424487e-02	0.000000000000000000e+00
1.528000000000000000e+03	1.288439283508166045e+04	1.198965365500790625e+01	1.210531530143891359e+04	3.229464263103116082e+02	9.709414049343376152e-02	8.376858748262215257e-03	3.994361369285777674e-01	2.973852805125536125e-02	7.870771428571430306e+01	3.010711768746130801e+01	2.224385368752268732e+01	8.778516380088934312e+00	9.695440000001553926e-02	4.322051244922599511e-01	3.996000000000000107e-01	8.768210698565191696e-02	7.870771428571430306e+01	3.297487943520863718e-01	3.878290839709777615e-02	1.648430005438720428e-03	2.598701822177834977e-02	0.000000000000000000e+00
1.529000000000000000e+03	1.291017738918887153e+04	1.194836678817626030e+01	1.214379605330762752e+04	3.188248911359567614e+02	9.917170215026860358e-02	8.698289768030338653e-03	3.990486950352356565e-01	2.938354387855123678e-02	7.860314285714289895e+01	2.960882186450621845e+01	2.219324240348373678e+01	8.630092165066802323e+00	9.902399999998579005e-02	4.274639438424133742e-01	3.991999999999999993e-01	8.754385216070961762e-02	7.860314285714289895e+01	3.283817454260207214e-01	3.957433832748775970e-02	1.833711745667456188e-03	2.540579397817064461e-02	0.000000000000000000e+00
1.530000000000000000e+03	1.293544628924538665e+04	1.183390020461000347e+01	1.218315715341177020e+04	3.144663760919341371e+02	1.182184660949960053e-01	1.069187092077986297e-02	3.986612286886335732e-01	2.904848151866557676e-02	7.850414285714289520e+01	2.919640278336048667e+01	2.214429436803493445e+01	8.505611410608693745e+00	1.180370000000152686e-01	4.231464885601211590e-01	3.987999999999999878e-01	8.740559733576731827e-02	7.850414285714289520e+01	3.270419266404754888e-01	4.712911894711667438e-02	2.453117024331465546e-03	2.665102018782419466e-02	0.000000000000000000e+00
1.531000000000000000e+03	1.295666459381675122e+04	1.170778864907071970e+01	1.222067916919024537e+04	2.952141978010419052e+02	9.508640511676942630e-02	8.988065431557678425e-03	3.982737378876261003e-01	2.873390095239845149e-02	7.841071428571430602e+01	2.889464834388021686e+01	2.209700495029483136e+01	8.412687637188685841e+00	9.493600000001833905e-02	4.187230658918859039e-01	3.983999999999999764e-01	8.726734251082501892e-02	7.841071428571430602e+01	3.259167939375474110e-01	3.787041798815285465e-02	2.251728992133739896e-03	2.770969319139495249e-02	0.000000000000000000e+00
1.532000000000000000e+03	1.298307042858500790e+04	1.156976276872324405e+01	1.225676762361999499e+04	3.010499502832505527e+02	1.072599733630576896e-01	1.057357793580602535e-02	3.978862226310681538e-01	2.844034372902723082e-02	7.832314285714289781e+01	2.869161144565322985e+01	2.205121763695478876e+01	8.347425896405198387e+00	1.070889999999735664e-01	4.141439272156712814e-01	3.980000000000000204e-01	8.712908768588273345e-02	7.832314285714289781e+01	3.245164755176964122e-01	4.267726564093601155e-02	2.827498699408725284e-03	2.528244223342704031e-02	0.000000000000000000e+00
1.533000000000000000e+03	1.300650210784050432e+04	1.153770709196511923e+01	1.229632076452178080e+04	3.199656703313747244e+02	9.213040364490759915e-02	8.556127295524521698e-03	3.974986829178141501e-01	2.816832794917833657e-02	7.824157142857140457e+01	2.857285019378210222e+01	2.200717792731506961e+01	8.304111712954544089e+00	9.200779999997621417e-02	4.098589643030147722e-01	3.976000000000000090e-01	8.699083286094043410e-02	7.824157142857140457e+01	3.232738246555172945e-01	3.662171410553735629e-02	2.133778549719627261e-03	2.468059692691477319e-02	0.000000000000000000e+00
1.534000000000000000e+03	1.303380831194439088e+04	1.162839198345104563e+01	1.233683842310845284e+04	3.097493028619952042e+02	8.404226746608067788e-02	7.360075750980485908e-03	3.971111187467188386e-01	2.791834308476640394e-02	7.816557142857139695e+01	2.854925377946248233e+01	2.196481715839786375e+01	8.286934165961529430e+00	8.395539999997936320e-02	4.050235772217589125e-01	3.971999999999999975e-01	8.685257803599813475e-02	7.816557142857139695e+01	3.218260331021587373e-01	3.337411885546626850e-02	1.681964973981307917e-03	2.699852468193565669e-02	0.000000000000000000e+00
1.535000000000000000e+03	1.306377164983297189e+04	1.178260165505692747e+01	1.237387748401199497e+04	2.695845803530729086e+02	8.707018115385012358e-02	7.282099234686511754e-03	3.967235301166366357e-01	2.769084472447369896e-02	7.809514285714290338e+01	2.808330716342371502e+01	2.192410192339070818e+01	8.146765766684131549e+00	8.700679999998328640e-02	4.000507383007562145e-01	3.967999999999999861e-01	8.671432321105583541e-02	7.809514285714290338e+01	3.214404817546230864e-01	3.454278963525046764e-02	1.527808329871914146e-03	3.047287297219363270e-02	0.000000000000000000e+00
1.536000000000000000e+03	1.309272125148817577e+04	1.190781580371901960e+01	1.240669355622522198e+04	2.772893328143542249e+02	8.210034184518252842e-02	6.684709583829768001e-03	3.964359008601825995e-01	2.749318331445462296e-02	7.802985714285709662e+01	2.773931096552451692e+01	2.188489924471559789e+01	8.040337886635004594e+00	8.206599999999752981e-02	3.950150932200888199e-01	3.965000000000000191e-01	8.657606838611353606e-02	7.802985714285709662e+01	3.214422945362218620e-01	3.254752298032387997e-02	1.330365132062294930e-03	2.628919304770946375e-02	0.000000000000000000e+00
1.537000000000000000e+03	1.312344555578022664e+04	1.196582325177879191e+01	1.244473200031839770e+04	2.910934874826618284e+02	9.068407227559965866e-02	7.357070984196883122e-03	3.960482664141911080e-01	2.731182441441108374e-02	7.796914285714289861e+01	2.742846538274319101e+01	2.184726262312324252e+01	7.944260590352668849e+00	9.067370000002483721e-02	3.900741131644689386e-01	3.961000000000000076e-01	8.643781356117123671e-02	7.796914285714289861e+01	3.214442179108649711e-01	3.591526961613045188e-02	1.476078556647624504e-03	2.600742010696870457e-02	0.000000000000000000e+00
1.538000000000000000e+03	1.315128886617962416e+04	1.193924176472335930e+01	1.248318256542201016e+04	3.029434550904210823e+02	8.927309694520353667e-02	7.375355748831897637e-03	3.956606075058726191e-01	2.715406991571317832e-02	7.791242857142860601e+01	2.720936796999278684e+01	2.181058901444998810e+01	7.872814641452434259e+00	8.928889999998546045e-02	3.853380206990755785e-01	3.956999999999999962e-01	8.629955873622893736e-02	7.791242857142860601e+01	3.214459604565121364e-01	3.532184777126989167e-02	1.573280828106204086e-03	2.478702697686554698e-02	0.000000000000000000e+00
1.539000000000000000e+03	1.317959995586200966e+04	1.185042038785582541e+01	1.252352625008146242e+04	2.987955832786808514e+02	8.446031172389603658e-02	7.254217189423625527e-03	3.952729241340814381e-01	2.702018968307083949e-02	7.785942857142859452e+01	2.708434399101538403e+01	2.177501293479758715e+01	7.826542730297440187e+00	8.450080000000070868e-02	3.804252573876205079e-01	3.952999999999999847e-01	8.616130391128663801e-02	7.785942857142859452e+01	3.214477318164606356e-01	3.338487438838042692e-02	1.694856961577842968e-03	2.507962432169710820e-02	0.000000000000000000e+00
1.540000000000000000e+03	1.320955364052670484e+04	1.173698557599192505e+01	1.256339925564059558e+04	3.139340819978174295e+02	1.051331168416252265e-01	9.497237968781852002e-03	3.948852162976719815e-01	2.691039614839003252e-02	7.780914285714290202e+01	2.706585507172943039e+01	2.174024693765932170e+01	7.809641284902558489e+00	1.052129999999920074e-01	3.758697347928890986e-01	3.948999999999999733e-01	8.602304908634433867e-02	7.780914285714290202e+01	3.214496054416167148e-01	4.151551358405360104e-02	2.416383024436699004e-03	2.475659433706896978e-02	0.000000000000000000e+00
1.541000000000000000e+03	1.323364102169267244e+04	1.168816349443155467e+01	1.260379253374600376e+04	2.743296461375042554e+02	9.979117356423458651e-02	8.894218674245089190e-03	3.944974839954984436e-01	2.682484098085827565e-02	7.776142857142859555e+01	2.664504147478970708e+01	2.170623886943712932e+01	7.681965447655739077e+00	9.988520000001699373e-02	3.720977651802534480e-01	3.945000000000000173e-01	8.588479426140203932e-02	7.776142857142859555e+01	3.214511117496975379e-01	3.936736689604863892e-02	2.224223502001819886e-03	2.830569239880116952e-02	0.000000000000000000e+00
1.542000000000000000e+03	1.325904277138653742e+04	1.173066411686352062e+01	1.263912111663000178e+04	2.574285668750943614e+02	1.113858008341565703e-01	9.498538962030071003e-03	3.941097272264150742e-01	2.676361247311759284e-02	7.771542857142860328e+01	2.627309571839612801e+01	2.167265643650875973e+01	7.569816127985079746e+00	1.115060000000198670e-01	3.686440007613810965e-01	3.941000000000000059e-01	8.574653943645975385e-02	7.771542857142860328e+01	3.214527000118707067e-01	4.389822758364524125e-02	2.211289773782079172e-03	2.817925785263434776e-02	0.000000000000000000e+00
1.543000000000000000e+03	1.328182273438378070e+04	1.181885824780475147e+01	1.267460821161417698e+04	2.619477970742888147e+02	1.099540128869758715e-01	9.057458987377885185e-03	3.937219459892759010e-01	2.672673372584252402e-02	7.767114285714289679e+01	2.597519115667030576e+01	2.163940438910049124e+01	7.477256497246894895e+00	1.100870000000213622e-01	3.653556262802880594e-01	3.936999999999999944e-01	8.560828461151745450e-02	7.767114285714289679e+01	3.214553902849192069e-01	4.329130792319006021e-02	1.965357053857076826e-03	2.738399586224907895e-02	0.000000000000000000e+00
1.544000000000000000e+03	1.330492205958260092e+04	1.191732481566531554e+01	1.271112589168652084e+04	2.638318039116460909e+02	1.046483397072825033e-01	8.398197502648618515e-03	3.934341489634037847e-01	2.672095400219590133e-02	7.762785714285719507e+01	2.575031492922722265e+01	2.160645574915702127e+01	7.404879262928227845e+00	1.047889999999824795e-01	3.619594957942217639e-01	3.934000000000000274e-01	8.547002978657515515e-02	7.762785714285719507e+01	3.214719153969344823e-01	4.117223047316787010e-02	1.707775372935715213e-03	2.686209246410655588e-02	0.000000000000000000e+00
1.545000000000000000e+03	1.332921027492842040e+04	1.200113749101721261e+01	1.274835307349807226e+04	2.692955992629676416e+02	1.133186359805087584e-01	8.962921083557257029e-03	3.930463218929882152e-01	2.673258929021299704e-02	7.758557142857139866e+01	2.560823802397774429e+01	2.157406902893535516e+01	7.355642637175484388e+00	1.134860000000230684e-01	3.586100899315618484e-01	3.930000000000000160e-01	8.533177496163285580e-02	7.758557142857139866e+01	3.214892892367146593e-01	4.453947307406939948e-02	1.744948318209103670e-03	2.900783584291128162e-02	0.000000000000000000e+00
1.546000000000000000e+03	1.335166226932756763e+04	1.204395168684884787e+01	1.278282651734322462e+04	2.175815310659125430e+02	1.105524318667123335e-01	8.722849327598473923e-03	3.926584703511757368e-01	2.676825352483898704e-02	7.754428571428570649e+01	2.555499848911292204e+01	2.154198411010270320e+01	7.331145805029331441e+00	1.107299999999895590e-01	3.553507149634311246e-01	3.926000000000000045e-01	8.519352013669055645e-02	7.754428571428570649e+01	3.215053479603614539e-01	4.340934879038584049e-02	1.679793658828858827e-03	3.124288330475692363e-02	0.000000000000000000e+00
